Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,manual_vibe
20269,2D79R8Viv0SmQk60ug26by,Charlie Puth,20s Love Songs,Light Switch,2,185680,FALSE,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance,Mixed Vibe
20270,5WmRbxncaIRLqLUWv3wlBF,Charlie Puth;Jung Kook,Pop Brandneu,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20271,5Uh3R4qOKxusChZuDpzMoq,Sia,Cuddle Up Christmas,Snowman,0,165906,FALSE,0.716,0.511,1,-6.257,1,0.0332,0.483,0,0.0928,0.324,104.964,3,dance,Groovy
20272,62HtXdPVSIAy4V87eEmZqi,Charlie Puth,Give You Love - Cozy Hits,Light Switch - Acoustic,1,186295,FALSE,0.748,0.407,6,-6.26,1,0.0656,0.745,0,0.163,0.947,91.974,4,dance,Chill/Acoustic
20273,0tHc1BpDEmIyQQq5sla8tk,Sia,Christmas Time,Snowman,0,165906,FALSE,0.716,0.511,1,-6.257,1,0.0332,0.483,0,0.0928,0.324,104.964,3,dance,Groovy
20274,0aVWcvdsuzZch30T2hvD1t,Sia,Christmas Music - Holiday Hits,Snowman,0,165906,FALSE,0.716,0.511,1,-6.257,1,0.0332,0.483,0,0.0928,0.324,104.964,3,dance,Groovy
20275,0YRPrQTB1AjAKmwxL6WzXC,Charlie Puth;Jung Kook,Internet Sensations,Left and Right,2,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20276,4hmn2bgMPFXmZzu5F8abj5,Charlie Puth;Jung Kook,It's You - Fresh Hits,Left and Right,2,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20277,0GDAt9fPbs9tPqg2n4ne5u,Charlie Puth;Jung Kook,New Arrivals,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20278,7neYKRTvBKRI6WbB92rndO,Charlie Puth,Hit After Hit,Light Switch,0,185680,FALSE,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance,Mixed Vibe
20279,30jHDig8XAzlI3FwlC8ZXC,Charlie Puth;Jung Kook,Your Perfect Soundtrack,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20280,3CnbQN1Meotw8tBlReHg7q,Charlie Puth,Cardio Tracks,Light Switch,0,185680,FALSE,0.69,0.626,6,-5.693,1,0.306,0.105,0.000335,0.0881,0.912,184.009,4,dance,Mixed Vibe
20281,0vJ9PvX4HwwZRQv2V2f9vL,Charlie Puth;Jung Kook,Comme un lundi,Left and Right,1,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20282,5aalFmrkQ4qQASL77hn5MG,Charlie Puth;Jung Kook,I'm Blue - Hits of 2022,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20283,6BSeZ5yWAEkfzA31Rk4fHG,Charlie Puth;Jung Kook,La Fine dell'Estate,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20284,7r3taaQDPfaQBUwzWDP1WB,Charlie Puth;Jung Kook,Feeling Good,Left and Right,0,154486,FALSE,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32E-05,0.0901,0.719,101.058,4,dance,Groovy
20285,2cDcYOhmL0nsZuLSXq2eUU,Marshmello;Bastille,Arbeitsmusik Herbst/Winter 2022/2023,Happier,0,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20286,40z4EMfyGwTp5Tk48mu7Os,Charlie Puth,Music for Rainy Days,One Call Away,0,194453,FALSE,0.667,0.613,1,-5.353,1,0.0345,0.4,0,0.115,0.472,91.024,4,dance,Mixed Vibe
20287,4TYeIlwlJTgNkPaFxUP0PJ,Marshmello;Bastille,Tutti in piscina Canzoni per bambini,Happier,1,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20288,0CKEZAdYUJh3w749lTIvz2,Charlie Puth;Selena Gomez;Hazey Eyes,Refresh - Pop To Cool Down,We Don't Talk Anymore - Hazey Eyes Remix,1,198333,FALSE,0.842,0.595,10,-9.505,0,0.165,0.219,0.00618,0.133,0.239,108.045,4,dance,Groovy
20289,5cZgalqgsWDGlsTTCxpi1x,Charlie Puth;David Guetta,EDM Hits,Attention - David Guetta Remix,0,192000,FALSE,0.648,0.785,6,-6.096,1,0.0487,0.0339,7.87E-05,0.306,0.24,125.068,4,dance,Mixed Vibe
20290,6skI78QEln8kN81C1RsE07,Katy Perry,Halloween Hits,E.T.,10,206373,FALSE,0.603,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.731,150.054,4,dance,High Energy
20291,7sWTHU6XWOrrsmwcpMCJ3d,Charlie Puth,Relaxing Pop,One Call Away,4,194453,FALSE,0.667,0.613,1,-5.353,1,0.0345,0.4,0,0.115,0.472,91.024,4,dance,Mixed Vibe
20292,0nev2Tq1NaEnS7Ry3OYZQh,Katy Perry,Pop & Halloween,Ghost,2,203362,FALSE,0.55,0.624,2,-5.372,1,0.0406,0.0372,0,0.123,0.34,125.008,4,dance,Mixed Vibe
20293,4x8MAGED0DXLdIWCvhoj2t,Katy Perry,Helloween Party,E.T.,8,206373,FALSE,0.603,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.731,150.054,4,dance,High Energy
20294,1WrMD6on4zuCXVrYp5o8io,Selena Gomez,Queda poco para la PAES,Bad Liar,0,214647,FALSE,0.965,0.414,1,-6.408,1,0.0712,0.189,0,0.0767,0.729,121.032,4,dance,Groovy
20295,3BDQVULa43mT3EvE69WQ8Q,Katy Perry,Halloween Party 2022,E.T.,0,206373,FALSE,0.603,0.863,5,-5.423,0,0.0773,0.0178,0,0.389,0.731,150.054,4,dance,High Energy
20296,5ovEfOe05rFS4ly9gi3AIR,Sia;Initial Talk,Dance Dance Dance,Together - Initial Talk Remix,0,198113,FALSE,0.56,0.742,7,-10.547,1,0.0387,0.0549,0.153,0.0948,0.675,105.975,4,dance,Mixed Vibe
20297,35hGB105mhbtMSjThlsZaz,Katy Perry,All I want For Christmas Is Music,Cozy Little Christmas,0,182520,FALSE,0.775,0.608,7,-6.264,1,0.128,0.128,0,0.0895,0.56,137.494,4,dance,Groovy
20298,4Nr1paS5vjmi1ktfX1txi2,Sia;David Guetta,Am I Ready - Pop Night Out,Floating Through Space,2,177800,FALSE,0.575,0.844,6,-4.89,0,0.072,0.00172,0,0.114,0.277,104.914,4,dance,High Energy
20299,7laKmnKG4kAJnVN0b60a9E,Katy Perry;Juicy J,Halloween Party 2022,Dark Horse,0,215672,FALSE,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,4,dance,Mixed Vibe
20300,4v7DCN09hgXkKazefkznDQ,Akon,Trouble Deluxe Edition,Lonely,81,235800,TRUE,0.634,0.526,5,-7.881,0,0.0333,0.339,0,0.257,0.623,90.087,4,dance,Mixed Vibe
20301,7vGuf3Y35N4wmASOKLUVVU,Marshmello;Khalid,Silence,Silence,81,180822,FALSE,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96E-06,0.17,0.286,141.971,4,dance,Mixed Vibe
20302,3uwnnTQcHM1rDqSfA4gQNz,Demi Lovato,Confident,Cool for the Summer,81,214739,TRUE,0.583,0.61,5,-5.639,0,0.0382,0.00425,0.000105,0.14,0.336,114.06,4,dance,Mixed Vibe
20303,3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next","thank u, next",82,207320,TRUE,0.717,0.653,1,-5.634,1,0.0658,0.229,0,0.101,0.412,106.966,4,dance,Groovy
20304,1I4lCSP69P74nU3a6Su5L2,Duke & Jones;Louis Theroux,Jiggle Jiggle,Jiggle Jiggle,77,97208,FALSE,0.864,0.412,1,-5.886,1,0.273,0.458,0.00087,0.124,0.654,99.992,4,dance,Groovy
20305,6IPNp9PfaEqrzotY47TIWy,DJ Snake;Ozuna;Megan Thee Stallion;LISA,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",77,225600,TRUE,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,4,dance,High Energy
20306,7xoUc6faLbCqZO6fQEYprd,Ariana Grande,My Everything (Deluxe),One Last Time,83,197266,FALSE,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65E-06,0.096,0.104,125.026,4,dance,Mixed Vibe
20307,2ekn2ttSfGqwhhate0LSR0,Dua Lipa,Dua Lipa (Deluxe),New Rules,81,209320,FALSE,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,4,dance,Groovy
20308,0YammaEkYSeo9vQYZ1OwS6,David Guetta;Bebe Rexha;J Balvin,7,Say My Name,73,198946,FALSE,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,4,dance,Groovy
20309,0tkxzOtc2gvIueuXNFLyfZ,Bebe Rexha;Pink Sweat$;Lunay,20's R'n'B,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20310,5knuzwU65gJK7IF5yJsuaW,Clean Bandit;Sean Paul;Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye (feat. Sean Paul & Anne-Marie),75,251088,FALSE,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,4,dance,Groovy
20311,59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,Take You Dancing,78,190306,FALSE,0.789,0.711,2,-4.248,1,0.041,0.0332,0,0.0876,0.753,112.985,4,dance,Groovy
20312,1YWKBAteTntVb3vY3okMDK,Shawn Mendes;Justin Bieber,pov: it's 2021,Monster,1,178994,FALSE,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,4,dance,Mixed Vibe
20313,6X17fdWVg6fsBPafs32JJi,Bebe Rexha;Pink Sweat$;Lunay,Midnight Music,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20314,2j3m8fh3siOLvvrveSCrfj,Bebe Rexha;Lil Uzi Vert,All Bops,Die for a Man,0,167179,TRUE,0.669,0.893,4,-3.319,0,0.0372,0.0736,0,0.14,0.314,89.996,4,dance,High Energy
20315,3cZMJ3P8qYfk1xIy7LnhCE,Bebe Rexha;Pink Sweat$;Lunay,New Pop Classics,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20316,2i4rLDS0cR77blmqqPybve,Marshmello;Jonas Brothers,Autumn Vibes 2022,Leave Before You Love Me,0,154983,FALSE,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49E-06,0.116,0.645,119.978,4,dance,Groovy
20317,4kHB8mUDoSp6Iu7I3xdUlx,Bebe Rexha;Pink Sweat$;Lunay,Good Enough - Easy Pop,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20318,3A0vG2tYNwvteMLPezNZ24,Shawn Mendes;Justin Bieber,Halloween 2022,Monster,0,178994,FALSE,0.652,0.383,2,-7.076,0,0.0516,0.0676,0,0.0828,0.549,145.765,4,dance,Mixed Vibe
20319,2XiqR6g3EbBfdPvcqjct7w,Marshmello;Bastille,Halloween Party Canzoni per Bambini 2022,Happier,0,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20320,5SbE5ptbYNFahUdICaS6kp,Marshmello;Demi Lovato,pov: it's 2020,OK Not To Be OK,0,159862,FALSE,0.743,0.837,1,-5.025,0,0.0649,0.0172,0,0.0743,0.263,103.072,4,dance,High Energy
20321,0qh91qPrnhoOhsiNZYOWrN,Bebe Rexha;Kranium,African Heat - Afro Hits,Comfortable,1,204235,FALSE,0.714,0.6,7,-7.643,0,0.0644,0.392,7.46E-06,0.292,0.506,105.109,4,dance,Groovy
20322,1wUKpuIo1b8FsLZTC2xB9c,Shawn Mendes;Tainy,pov: it's 2021,Summer Of Love,0,184104,FALSE,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4,dance,High Energy
20323,5FT4fUQx1ChOhilepc0epA,Shawn Mendes;Tainy,Pop Fun and Christmas Music 2022,Summer Of Love,0,184104,FALSE,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494,123.988,4,dance,High Energy
20324,7b1JFWEOfZtN9HGCzvBOir,Marshmello;Anne-Marie,Autumn Hits,FRIENDS,3,202620,TRUE,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,4,dance,High Energy
20325,3715OFFs0TnnHNRcrfQNs4,Marshmello;Bastille,Autumn Vibes 2022,Happier,0,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20326,58dGRQrNmAJeRMFuguUbvD,Spice;Shaggy;Sean Paul,10,Go Down Deh (feat. Shaggy and Sean Paul),69,154151,FALSE,0.801,0.764,2,-5.112,1,0.0986,0.109,1.62E-05,0.247,0.578,89.999,4,dance,Groovy
20327,1GuSTVJDtsbY70WV0VT64H,Marshmello;Bastille,Beginner Ride (Mixtape Vol. 1),Happier,5,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20328,7FBf7WRech1Bhdp9BcylM6,Marshmello;Bastille,Weekend Baby,Happier,1,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20329,4wobSR77IcbVP58BUwllTy,Marshmello;Bastille,Workout Hits 2023,Happier,1,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20330,1XGsEVaoYosgzQNUQrXyUb,Marshmello;Bastille,10's Music Grandi Successi,Happier,1,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,dance,Mixed Vibe
20331,3oiWRTSsBfP5TGtvRRAeEZ,Bebe Rexha;Lil Wayne,New RnB,The Way I Are,0,187787,FALSE,0.462,0.659,2,-6.077,1,0.114,0.00282,0,0.273,0.358,186.149,4,dance,Mixed Vibe
20332,5HxE0w9l186jzG1TBSCh0F,Shawn Mendes,Autumn Vibes 2022,When You're Gone,0,172266,FALSE,0.605,0.713,5,-5.865,1,0.0381,0.0203,0,0.548,0.603,147.166,4,dance,Mixed Vibe
20333,73gHGOTyJuwHExzHPh84GN,Shawn Mendes;Camila Cabello,pov: it's 2019,Señorita,0,190960,FALSE,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4,dance,Groovy
20334,18tFSfRfTR9qCvNxyLk7fX,Shawn Mendes,Frühstücksmusik Herbst/Winter 2022/2023,When You're Gone,0,172266,FALSE,0.605,0.713,5,-5.865,1,0.0381,0.0203,0,0.548,0.603,147.166,4,dance,Mixed Vibe
20335,5TFjvC8B1O4l8lO9GKBOOk,Bebe Rexha;Florida Georgia Line,Human - Best Adult Pop Tunes,Meant to Be,0,164640,FALSE,0.641,0.783,10,-6.586,1,0.0999,0.0467,0,0.0634,0.558,153.97,4,dance,Mixed Vibe
20336,3FoGOiDJWs1zKqtAlRQNwa,Shawn Mendes,10's Music Grandi Successi,Treat You Better,5,187973,FALSE,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4,dance,High Energy
20337,0TljCvnmCV3FJ8eTAlmHKD,Shawn Mendes,Arbeitsmusik Herbst/Winter 2022/2023,When You're Gone,0,172266,FALSE,0.605,0.713,5,-5.865,1,0.0381,0.0203,0,0.548,0.603,147.166,4,dance,Mixed Vibe
20338,2NHF4FRoRRCn6dk1IDhbZN,Shawn Mendes,Tutti in piscina Canzoni per bambini,There's Nothing Holdin' Me Back,2,199440,FALSE,0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4,dance,High Energy
20339,3Ys4r6JmqPmLHi2CJ9EnaN,Bebe Rexha;Nathan Dawe,Running Songs,Sacrifice - Nathan Dawe Remix,0,148571,FALSE,0.751,0.808,11,-6.237,0,0.0665,0.00112,0.0994,0.156,0.508,125.983,4,dance,High Energy
20340,5Kp7q6pTH8NW4bsxuANUpe,Shawn Mendes,Tutti in piscina Canzoni per bambini,Stitches,1,206879,FALSE,0.736,0.74,10,-6.662,0,0.0912,0.0174,0,0.0481,0.737,74.99,4,dance,Groovy
20341,66jmLylzWJ684t7cOGcmdk,Shawn Mendes,pov: it's 2019,If I Can't Have You,0,190800,FALSE,0.69,0.809,2,-4.198,1,0.0603,0.524,0,0.147,0.864,123.912,4,dance,High Energy
20342,6XNVTUjEi4HnTvOG0fC74O,Shawn Mendes,Sunny Mornings,Treat You Better,0,187973,FALSE,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4,dance,High Energy
20343,1S8p6YMo8zaxRXlx1XzzgZ,Shawn Mendes,Concierto en la ducha,In My Blood,0,211360,FALSE,0.622,0.711,5,-7.321,1,0.0665,0.0573,0,0.13,0.487,140.016,4,dance,Mixed Vibe
20344,2xD97n8xCT3uAQ2Y9O7fcN,Bebe Rexha;David Guetta,EDM Hits,Last Hurrah - David Guetta Remix,0,191868,FALSE,0.682,0.711,11,-6.956,0,0.0534,0.105,1.83E-06,0.21,0.597,91.033,4,dance,Mixed Vibe
20345,3UsWDYhiwRueTSHjXIJt3M,Shawn Mendes;Camila Cabello,Tutti in piscina Canzoni per bambini,Señorita,2,190960,FALSE,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4,dance,Groovy
20346,4rCyiBhNUqpbtSyoeomIL8,Shawn Mendes,Fiesta de disfraces vol. II,Treat You Better,0,187973,FALSE,0.443,0.82,10,-4.091,0,0.34,0.107,0,0.107,0.771,82.697,4,dance,High Energy
20347,3I32ecZ4R3gN1lMCv4mUUN,Shawn Mendes;Camila Cabello,Summer Sweat,Señorita,2,190960,FALSE,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,4,dance,Groovy
20348,2eTmxm4XFfAAwms3duANpn,Bebe Rexha;Nathan Dawe,Today's Party Hits,Sacrifice - Nathan Dawe Remix,0,148571,FALSE,0.751,0.808,11,-6.237,0,0.0665,0.00112,0.0994,0.156,0.508,125.983,4,dance,High Energy
20349,5MZZQa87BkOniShwQqxBsj,Shawn Mendes,Fiesta de disfraces vol. II,There's Nothing Holdin' Me Back,0,199440,FALSE,0.866,0.811,11,-4.063,0,0.0553,0.375,0,0.078,0.969,121.995,4,dance,High Energy
20350,0zlTUsS88Y3Ck7WsyEepAi,Kehlani,Suicide Squad: The Album,Gangsta,60,177320,FALSE,0.447,0.356,10,-11.193,0,0.0419,0.0958,0,0.318,0.174,121.864,4,dance,Mixed Vibe
20351,22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Happiness Begins,Sucker,81,181026,FALSE,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,4,dance,Groovy
20352,0qvzXomUDJVaUboy2wMfiS,Niall Horan,Flicker (Deluxe),This Town,80,232852,FALSE,0.677,0.401,9,-8.467,1,0.0308,0.712,0,0.116,0.195,111.825,4,dance,Chill/Acoustic
20353,76cy1WJvNGJTj78UqeA5zr,Dua Lipa,Dua Lipa (Deluxe),IDGAF,80,217946,TRUE,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,4,dance,Groovy
20354,1BCXUbnU0486n4eeTyyVIj,Charlie Puth,CHARLIE,Loser,75,204376,FALSE,0.698,0.623,8,-7.845,0,0.037,0.623,0.0856,0.179,0.625,102.002,4,dance,Mixed Vibe
20355,0wPKDeY4fZXT6k9bzV0kx0,Charlie Puth,CHARLIE,That's Hilarious,72,144933,TRUE,0.713,0.442,6,-5.909,1,0.0604,0.739,0,0.112,0.546,108.038,4,dance,Chill/Acoustic
20356,2qG81jL9UIP54uS8gYyP4k,Lauv;BTS,~how i'm feeling~,Who (feat. BTS),76,180413,FALSE,0.632,0.339,11,-7.983,0,0.0337,0.546,0,0.104,0.0969,141.642,3,dance,Mixed Vibe
20357,4oTn7ylKtjeMYwxatEVFAt,Charlie Puth,CHARLIE,Loser,71,204376,FALSE,0.698,0.623,8,-7.845,0,0.037,0.623,0.0856,0.179,0.625,102.002,4,dance,Mixed Vibe
20358,1jEBSDN5vYViJQr78W7jr2,Charlie Puth,CHARLIE,Light Switch,71,187703,FALSE,0.689,0.627,6,-5.692,1,0.308,0.105,0.000321,0.0905,0.905,184.008,4,dance,Mixed Vibe
20359,5WtfUKzXircvW8l5aaVZWT,Julia Michaels;Niall Horan,Inner Monologue Part 1,What A Time (feat. Niall Horan),82,173306,FALSE,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,4,dance,Mixed Vibe
20360,1Lim1Py7xBgbAkAys3AGAG,Major Lazer;MØ;DJ Snake,Peace Is The Mission (Extended),Lean On,73,176561,FALSE,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4,dance,High Energy
20361,2iUXsYOEPhVqEBwsqP70rE,5 Seconds of Summer,Youngblood (Deluxe),Youngblood,81,203417,FALSE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4,dance,High Energy
20362,72jbDTw1piOOj770jWNeaG,The Chainsmokers,Memories...Do Not Open,Paris,74,221506,FALSE,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99,4,dance,Mixed Vibe
20363,04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,Expectations,I'm a Mess,74,195519,FALSE,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,4,dance,Mixed Vibe
20364,62ke5zFUJN6RvtXZgVH0F8,Paloma Faith,A Perfect Contradiction (Outsiders' Expanded Edition),Only Love Can Hurt Like This,87,232893,FALSE,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97E-05,0.334,0.304,90.99,4,dance,High Energy
20365,3ZFTkvIE7kyPt6Nu3PEa7V,Shakira;Wyclef Jean,"Oral Fixation, Vol. 2 (Expanded Edition)",Hips Don't Lie (feat. Wyclef Jean),84,218093,FALSE,0.778,0.824,10,-5.892,0,0.0707,0.284,0,0.405,0.758,100.024,4,dance,High Energy
20366,39bx4zZrPxTjw8VNuvjt6X,Akon;Vishal Dadlani;Shruti Pathak,Ra-One,Criminal,60,306503,FALSE,0.701,0.966,0,-5.36,1,0.0568,0.063,0.0662,0.0761,0.834,132.015,4,dance,High Energy
20367,0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,When You're Gone,82,172266,FALSE,0.603,0.691,5,-5.805,1,0.0372,0.0248,0,0.583,0.577,147.148,4,dance,Mixed Vibe
20368,1dD0MjGWzDbd1RUBka1aNu,Bebe Rexha;Pink Sweat$;Lunay,Music for Rainy Days,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20369,0tkxzOtc2gvIueuXNFLyfZ,Bebe Rexha;Pink Sweat$;Lunay,20's R'n'B,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20370,1yvMUkIOTeUNtNWlWRgANS,Sia,This Is Acting (Deluxe Version),Unstoppable,82,217746,FALSE,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,dance,Mixed Vibe
20371,6X17fdWVg6fsBPafs32JJi,Bebe Rexha;Pink Sweat$;Lunay,Midnight Music,On the Go,0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4,dance,Groovy
20372,7e38sajG53PZsyKRDX8OAR,Bebe Rexha,US Pop 20s,Sabotage,2,176566,TRUE,0.562,0.565,8,-5.111,1,0.044,0.438,0,0.138,0.208,89.862,4,dance,Mixed Vibe
20373,75mtKeIPLHAXokQVQmwPLp,Tiësto;Charli XCX,New Arrivals,Hot in It,0,129817,FALSE,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,dance,High Energy
20374,4YHCypK9ZmN5To9vaRJvNP,Selena Gomez;Gucci Mane,Concierto en la ducha,Fetish,0,186112,FALSE,0.708,0.617,2,-4.424,1,0.0593,0.0204,6.81E-06,0.062,0.265,123.006,4,dance,Groovy
20375,6aeFSY5qub9GHEnSeotbDx,Bebe Rexha;Florida Georgia Line,Coffee Chill,Meant to Be,1,164640,FALSE,0.641,0.783,10,-6.586,1,0.0999,0.0467,0,0.0634,0.558,153.97,4,dance,Mixed Vibe
20376,5IGsV7tGijVH9R7KtneqKn,Tiësto;Charli XCX,Daily Pop Mix,Hot in It,0,129817,FALSE,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33E-06,0.0413,0.717,123.045,4,dance,High Energy
20377,77Y5dUO0hTaxJ33pQ0G6Qh,Selena Gomez;Rauw Alejandro,Halloween 2022 Pop Vol. 5,Baila Conmigo,2,186087,FALSE,0.824,0.545,5,-7.127,1,0.0699,0.0221,0.00375,0.097,0.683,149.912,4,dance,Groovy
20378,1V6gIisPpYqgFeWbMLI0bA,Demi Lovato,Demi,Heart Attack,78,210840,FALSE,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,4,dance,Mixed Vibe
20379,7uWHmvFjivPp1w4wQYf2B7,Selena Gomez,pov: it's 2020,Dance Again,0,170498,FALSE,0.784,0.552,1,-7.261,0,0.0874,0.0447,0,0.196,0.464,111.984,4,dance,Groovy
20380,1oIdcFtf58sZbS7QyZQJ2P,Deep Chills;IVIE,Run Free,Run Free,67,170562,FALSE,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27E-06,0.414,0.699,100.002,4,dance,Groovy
20381,0EpO6LZgIlxTUHE2e1ckCa,Tiësto;Ava Max,Hit After Hit,The Motto,0,164818,FALSE,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,dance,Groovy
20382,1jT2yBR6qi5mrGwFGIeKmR,Tiësto;Ava Max,Back to School!,The Motto,0,164818,FALSE,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,dance,Groovy
20383,4NR32XsVHm1oN9x8ExR8Yu,Tiësto;Ava Max,Today's Party Hits,The Motto,0,164818,FALSE,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23E-05,0.0901,0.464,117.953,4,dance,Groovy
